0,0,0.322032,2.84429
1,0,-5.13583,4.25356
0,0,-5.09028,4.22255
0,0,-5.00588,4.16971
3,0,-4.92049,4.1156
3,0,-4.83354,4.05921
1,0,-4.74824,3.99987
1,0,-4.6628,3.9417
1,0,-4.58007,3.89018
1,1,-4.4966,3.83593
1,1,-4.41999,3.78155
1,1,-4.33806,3.72459
3,1,-4.26392,3.67348
3,1,-4.18884,3.62232
3,1,-4.11434,3.57221
3,1,-4.03938,3.52329
3,1,-3.96686,3.47606
3,1,-3.89506,3.42624
3,1,-3.82273,3.37989
3,1,-3.75185,3.33208
3,1,-3.68123,3.28602
3,1,-3.61225,3.23777
3,1,-3.5432,3.19127
3,1,-3.47385,3.14741
3,1,-3.40961,3.10324
3,1,-3.34125,3.05639
3,1,-3.24776,2.99735
3,1,-3.1511,2.93324
3,1,-3.1172,2.91055
3,1,-3.05781,2.86943
3,1,-2.97319,2.8172
3,1,-2.92807,2.78698
3,1,-2.87069,2.74502
3,1,-2.81637,2.70706
3,1,-2.7187,2.65428
3,1,-2.65853,2.61501
3,1,-2.59921,2.57452
3,1,-2.53695,2.53428
3,1,-2.47862,2.49413
3,1,-2.41569,2.45375
3,1,-2.35907,2.41511
3,1,-2.29928,2.37508
3,1,-2.24044,2.33508
3,1,-2.18361,2.29713
3,1,-2.12379,2.25571
3,1,-2.06784,2.21864
3,1,-2.00797,2.17671
3,1,-1.95076,2.13835
3,1,-1.89225,2.09723
3,1,-1.83479,2.06118
3,1,-1.77767,2.01913
3,1,-1.71827,1.97915
3,1,-1.66049,1.93897
3,1,-1.60308,1.90104
3,1,-1.54732,1.85918
3,1,-1.48916,1.82124
3,1,-1.43271,1.78031
3,1,-1.37319,1.73962
3,1,-1.31757,1.70005
3,1,-1.26277,1.66024
3,1,-1.20519,1.62091
3,1,-1.14539,1.57889
3,1,-1.09115,1.54316
3,1,-1.0342,1.50094
3,1,-0.976155,1.46426
3,1,-0.922727,1.42397
3,1,-0.862404,1.38399
3,1,-0.807937,1.3039
3,1,-0.751059,1.2652
3,1,-0.694433,1.2234
3,1,-0.638659,1.18483
3,1,-0.584664,1.14415
3,1,-0.526562,1.10733
3,1,-0.474325,1.11542
3,1,-0.418698,1.07523
3,1,-0.362659,1.03503
3,1,-0.307551,0.998665
3,1,-0.248718,0.95901
3,1,-0.198916,0.887189
3,1,-0.136808,0.880037
3,1,-0.0935237,0.815271
3,1,-0.0272449,0.805939
3,1,0.0265773,0.768109
3,1,0.0817273,0.727521
3,1,0.126666,0.66777
3,1,0.194966,0.650826
3,1,0.249797,0.612561
3,1,0.291202,0.562636
3,1,0.345375,0.521532
3,1,0.403496,0.48324
3,1,0.457145,0.447586
3,1,0.513387,0.410092
3,1,0.564719,0.375077
3,1,0.622578,0.336258
3,1,0.676134,0.297564
3,1,0.735506,0.261118
3,1,0.784976,0.232146
3,1,0.841833,0.184978
3,1,0.897492,0.152694
3,1,0.950248,0.112317
3,1,1.00575,0.0747239
3,1,1.06169,0.0405607
3,1,1.11641,0.00144668
3,1,1.16857,-0.0360463
3,1,1.22377,-0.0699669
3,1,1.27731,-0.108019
3,1,1.33188,-0.140851
3,1,1.38543,-0.179607
3,1,1.43915,-0.214616
3,1,1.49252,-0.246531
3,1,1.54785,-0.28689
3,1,1.59997,-0.32316
3,1,1.65325,-0.381916
3,1,1.70248,-0.417466
3,1,1.75548,-0.452304
3,1,1.80584,-0.491685
3,1,1.86026,-0.523213
3,1,1.91529,-0.560638
3,1,1.9689,-0.592688
3,1,2.01929,-0.62996
3,1,2.06953,-0.668239
3,1,2.1233,-0.702078
3,1,2.19466,-0.699937
3,1,2.24321,-0.73312
3,1,2.29934,-0.767829
3,1,2.35289,-0.805396
3,1,2.40401,-0.847777
3,1,2.43962,-0.911328
3,1,2.48974,-0.941781
3,1,2.54384,-0.977932
3,1,2.59432,-1.01254
3,1,2.64635,-1.04547
3,1,2.70042,-1.0821
3,1,2.75771,-1.11469
3,1,2.8102,-1.14933
3,1,2.86257,-1.18307
3,1,2.91181,-1.21876
3,1,2.96237,-1.25364
3,1,3.02866,-1.28911
3,1,3.07414,-1.32047
3,1,3.12416,-1.35379
3,1,3.17546,-1.38957
3,1,3.22573,-1.42498
3,1,3.28097,-1.45711
3,1,3.33198,-1.49127
3,1,3.39048,-1.52401
3,1,3.43925,-1.557
3,1,3.49064,-1.59125
1,1,3.54539,-1.62583
1,1,3.59432,-1.65987
1,1,3.64677,-1.69262
1,1,3.64677,-1.69262
1,1,3.66569,-1.7272
1,1,3.56809,-1.70064
1,1,3.47011,-1.67092
1,1,3.37747,-1.6512
1,1,3.28325,-1.629
1,1,3.18606,-1.60636
1,1,3.08391,-1.58264
3,1,2.99459,-1.5544
3,1,2.90584,-1.53074
3,1,2.81472,-1.51104
3,1,2.74343,-1.49504
3,1,2.6481,-1.46955
3,1,2.56397,-1.44828
3,1,2.47457,-1.42527
3,1,2.39212,-1.40436
3,1,2.30781,-1.38295
3,1,2.22359,-1.36168
3,1,2.1355,-1.34016
3,1,2.06181,-1.31899
3,1,1.98764,-1.30414
3,1,1.90033,-1.28219
3,1,1.82115,-1.26451
3,1,1.75001,-1.24644
3,1,1.67485,-1.22606
3,1,1.60299,-1.20915
3,1,1.53155,-1.18738
3,1,1.4568,-1.17279
3,1,1.38735,-1.15391
3,1,1.31388,-1.1388
3,1,1.2516,-1.12079
3,1,1.18025,-1.10861
3,1,1.11482,-1.0905
3,1,1.05142,-1.07307
3,1,0.977808,-1.06027
3,1,0.915435,-1.04401
3,1,0.851241,-1.0274
3,1,0.786691,-1.01393
3,1,0.718779,-0.998856
3,1,0.655481,-0.994087
3,1,0.590371,-0.972316
3,1,0.521604,-0.969521
3,1,0.457749,-0.95111
3,1,0.390124,-0.934484
3,1,0.324627,-0.91888
3,1,0.260841,-0.902806
3,1,0.195151,-0.886293
3,1,0.129292,-0.867036
3,1,0.0618451,-0.851978
3,1,0.00373176,-0.839748
3,1,-0.0690957,-0.820752
3,1,-0.130295,-0.807457
3,1,-0.197667,-0.78841
3,1,-0.266088,-0.773345
3,1,-0.32966,-0.759476
3,1,-0.394214,-0.746221
3,1,-0.457864,-0.731191
3,1,-0.521018,-0.719572
3,1,-0.585846,-0.700507
3,1,-0.677716,-0.676175
3,1,-0.744027,-0.658965
3,1,-0.804177,-0.646079
3,1,-0.869404,-0.630268
3,1,-0.933024,-0.618451
3,1,-0.992429,-0.60197
3,1,-1.05969,-0.584857
3,1,-1.11664,-0.569649
3,1,-1.18058,-0.558783
3,1,-1.24433,-0.545579
3,1,-1.30322,-0.53053
3,1,-1.36357,-0.514163
3,1,-1.42648,-0.503796
3,1,-1.4888,-0.489219
3,1,-1.54542,-0.473885
3,1,-1.60663,-0.460639
3,1,-1.66733,-0.449499
3,1,-1.72486,-0.433518
3,1,-1.78547,-0.421197
3,1,-1.84499,-0.408173
3,1,-1.90443,-0.390887
3,1,-1.96312,-0.382763
3,1,-2.02301,-0.364932
3,1,-2.08072,-0.358305
3,1,-2.13791,-0.339691
3,1,-2.20063,-0.328402
3,1,-2.25493,-0.312726
3,1,-2.3167,-0.299259
3,1,-2.37284,-0.261001
3,1,-2.42994,-0.252015
3,1,-2.48563,-0.239884
3,1,-2.54194,-0.233315
3,1,-2.60199,-0.216621
3,1,-2.66063,-0.206368
3,1,-2.71824,-0.191338
3,1,-2.77893,-0.175757
3,1,-2.83959,-0.165652
3,1,-2.89799,-0.152022
3,1,-2.9527,-0.135847
3,1,-3.02117,-0.121284
