-3.73311,0.366174,-0.5287,0
-3.47471,0.281583,0.716809,0
-3.73311,0.366175,-0.545185,0
-3.47472,0.281663,0.717876,0
-3.73311,0.366174,-0.5287,0
-3.73259,0.366136,-0.545185,0
-0.782548,-1.75428,0.372947,0
-3.47547,0.279672,0.719593,0
-3.73311,0.366174,-0.5287,0
-3.47472,0.281663,0.717876,0
-3.73311,0.366175,-0.5287,0
-3.47277,0.282685,0.719593,0
-3.73311,0.366175,-0.545185,0
-4.40114,1.80054,0.143928,0
-5.00464,2.12143,0.654652,1
-3.47277,0.282685,0.719593,0
-3.73311,0.366176,-0.545185,0
-4.40114,1.80053,0.143928,0
-5.00463,2.12143,0.654652,1
-3.47328,0.283097,0.719593,0
-3.73311,0.366175,-0.5287,0
-5.00171,2.12732,0.660086,1
-3.47471,0.281584,0.714212,0
-3.73311,0.366175,-0.548701,0
-3.47472,0.281583,0.716809,0
-3.73311,0.366175,-0.545185,0
-4.40114,1.80054,0.143928,0
-5.00463,2.12143,0.654652,1
-3.4747,0.281184,0.714212,0
-3.73311,0.366175,-0.545185,0
-4.99834,2.13426,0.659663,1
-3.47546,0.279672,0.719593,0
-3.73311,0.366174,-0.5287,0
-3.47469,0.281661,0.711727,0
-3.73311,0.366174,-0.5287,0
-3.47472,0.281583,0.716809,0
-3.47328,0.283097,0.719593,0
-3.73312,0.366173,-0.528693,0
-5.00134,2.12745,0.658819,1
-3.4744,0.282352,0.716809,0
-3.73311,0.366175,-0.545185,0
-4.40112,1.80052,0.143928,0
-4.99884,2.13353,0.656643,1
-3.47277,0.282685,0.719593,0
-3.73312,0.366173,-0.545178,0
-5.00464,2.12143,0.654652,1
-3.47472,0.281584,0.714212,0
-3.73242,0.368439,-0.591142,0
-3.73311,0.366175,-0.5287,0
-4.99834,2.13426,0.659663,1
-3.47466,0.281532,0.716809,0
-3.73311,0.366176,-0.5287,0
-4.99834,2.13426,0.659663,1
-3.73311,0.366174,-0.5287,0
-3.47747,0.278641,0.724481,0
-3.73311,0.366175,-0.545185,0
-4.40113,1.80054,0.143928,0
-4.99837,2.13426,0.659663,1
-3.47747,0.27864,0.724481,0
-3.73311,0.366175,-0.548701,0
-5.00179,2.12674,0.659769,1
-4.40114,1.80054,0.143928,0
-5.00463,2.12143,0.654652,1
-3.47328,0.283097,0.719593,0
-3.73311,0.366175,-0.545185,0
-4.40114,1.80054,0.143928,0
-5.00463,2.12143,0.654652,1
-4.99834,2.13426,0.659663,1
-4.40114,1.80054,0.143928,0
-5.0001,2.13165,0.655102,1
-3.47617,0.280224,0.719593,0
-3.46491,0.314793,0.818523,0
-3.73311,0.366175,-0.5287,0
-5.0001,2.13165,0.660183,1
-3.4733,0.283066,0.719593,0
-3.73311,0.366174,-0.5287,0
-3.4774,0.278561,0.724481,0
-3.73312,0.366172,-0.5287,0
-4.40112,1.80053,0.143928,0
-5.01044,2.11103,0.651183,1
-3.73307,0.366161,-0.548701,0
-4.40114,1.80054,0.143928,0
-5.00464,2.12143,0.654652,1
-3.47546,0.279672,0.719593,0
-3.73311,0.366174,-0.5287,0
-4.40114,1.80054,0.143928,0
-5.00464,2.12143,0.654652,1
