-3.47328,0.283097,0.719593,0
-3.73312,0.366173,-0.545178,0
-4.99834,2.13426,0.659663,1
-3.4744,0.286225,0.735916,0
-3.46643,0.303663,0.794187,0
-3.46835,0.31583,0.814509,0
-3.47436,0.317853,0.832252,0
-3.46349,0.34609,0.863283,0
-3.45902,0.371139,0.863178,0
-3.73311,0.366175,-0.545185,0
-4.40113,1.80054,0.143928,0
-5.00386,2.12433,0.656223,1
-3.47472,0.281584,0.714212,0
-3.73311,0.366175,-0.548701,0
-3.73311,0.366175,-0.5287,0
-3.47472,0.281584,0.714212,0
-3.73311,0.366175,-0.548701,0
-4.40114,1.80054,0.143928,0
-5.00463,2.12143,0.654652,1
-3.47472,0.281583,0.716809,0
-3.73311,0.366175,-0.545185,0
-4.99834,2.13425,0.659635,1
-3.47472,0.281583,0.716809,0
-3.73311,0.366175,-0.545185,0
-5.00826,2.11572,0.65533,1
